CO,Gas,Temp,Humidity,Pressure,Oxygen,Alert,Escape_Time
165.12,5000.0,31.65,60.62,1008.2,20.84,no
165.69,5000.0,31.65,60.66,1008.18,20.84,no
165.12,5000.0,31.66,60.66,1008.18,20.85,no
168.55,5000.0,31.65,60.66,1008.21,20.85,no
167.97,5000.0,31.65,60.62,1008.21,20.85,no
166.83,5000.0,31.65,60.63,1008.2,20.85,no
167.4,5000.0,31.65,60.62,1008.19,20.87,no
168.55,5000.0,31.65,60.62,1008.2,20.89,no
167.97,5000.0,31.65,60.63,1008.17,20.91,no
170.27,5000.0,31.65,60.64,1008.21,20.91,no
168.55,5000.0,31.65,60.62,1008.19,20.9,no
166.83,5000.0,31.66,60.62,1008.18,20.9,no
166.83,5000.0,31.65,60.62,1008.19,20.89,no
169.7,5000.0,31.65,60.62,1008.18,20.89,no
169.12,5000.0,31.65,60.63,1008.17,20.9,no
165.69,5000.0,31.65,60.63,1008.15,20.91,no
165.69,5000.0,31.66,60.61,1008.15,20.92,no
166.26,5000.0,31.67,60.61,1008.16,20.88,no
167.4,5000.0,31.67,60.61,1008.18,20.86,no
168.55,5000.0,31.67,60.61,1008.17,20.87,no
166.83,5000.0,31.66,60.62,1008.17,20.89,no
168.55,5000.0,31.66,60.61,1008.17,20.9,no
168.55,5000.0,31.67,60.62,1008.18,20.91,no
170.27,5000.0,31.67,60.61,1008.17,20.92,no
171.43,5000.0,31.67,60.61,1008.18,20.9,no
172.59,5000.0,31.68,60.59,1008.13,20.89,no
172.01,5000.0,31.68,60.59,1008.17,20.84,no
173.17,5000.0,31.68,60.58,1008.18,20.86,no
170.27,5000.0,31.67,60.6,1008.16,20.85,no
170.85,5000.0,31.68,60.6,1008.19,20.84,no
171.43,5000.0,31.68,60.61,1008.19,20.82,no
171.43,5000.0,31.67,60.58,1008.17,20.78,no
171.43,5000.0,31.68,60.58,1008.19,20.78,no
170.85,5000.0,31.68,60.57,1008.18,20.77,no
172.01,5000.0,31.69,60.57,1008.17,20.79,no
173.17,5000.0,31.69,60.54,1008.16,20.79,no
173.75,5000.0,31.69,60.51,1008.17,20.82,no
173.17,5000.0,31.69,60.52,1008.17,20.83,no
174.34,5000.0,31.69,60.51,1008.12,20.82,no
172.01,5000.0,31.7,60.51,1008.18,20.83,no
172.01,5000.0,31.7,60.51,1008.17,20.85,no
172.59,5000.0,31.69,60.5,1008.17,20.86,no
174.92,5000.0,31.69,60.53,1008.17,20.86,no
174.92,5000.0,31.69,60.53,1008.15,20.82,no
175.51,5000.0,31.68,60.53,1008.12,20.83,no
175.51,5000.0,31.68,60.55,1008.16,20.84,no
181.41,5000.0,31.68,60.54,1008.14,20.83,no
182.01,5000.0,31.68,60.56,1008.13,20.84,no
182.01,5000.0,31.68,60.53,1008.13,20.85,no
181.41,5000.0,31.67,60.49,1008.11,20.85,no
180.22,5000.0,31.67,60.49,1008.15,20.85,no
175.51,5000.0,31.67,60.5,1008.11,20.87,no
177.86,5000.0,31.67,60.52,1008.1,20.88,no
176.09,5000.0,31.68,60.53,1008.15,20.92,no
176.68,5000.0,31.68,60.51,1008.09,20.9,no
173.17,5000.0,31.68,60.51,1008.13,20.91,no
173.17,5000.0,31.68,60.5,1008.14,20.92,no
171.43,5000.0,31.68,60.51,1008.12,20.92,no
170.85,5000.0,31.68,60.52,1008.12,20.92,no
172.59,5000.0,31.67,60.53,1008.07,20.89,no
173.17,5000.0,31.66,60.58,1008.09,20.88,no
172.59,5000.0,31.67,60.56,1008.12,20.85,no
175.51,5000.0,31.66,60.58,1008.11,20.83,no
174.34,5000.0,31.66,60.59,1008.15,20.82,no
176.68,5000.0,31.67,60.58,1008.16,20.84,no
176.68,5000.0,31.68,60.56,1008.16,20.81,no
173.75,5000.0,31.67,60.58,1008.15,20.81,no
173.75,5000.0,31.66,60.58,1008.13,20.79,no
173.75,5000.0,31.67,60.59,1008.12,20.78,no
174.92,5000.0,31.67,60.59,1008.17,20.81,no
175.51,5000.0,31.67,60.59,1008.17,20.82,no
176.09,5000.0,31.67,60.59,1008.16,20.83,no
174.34,5000.0,31.67,60.58,1008.17,20.85,no
175.51,5000.0,31.66,60.59,1008.18,20.85,no
177.27,5000.0,31.67,60.6,1008.18,20.81,no
179.04,5000.0,31.67,60.58,1008.18,20.82,no
179.63,5000.0,31.67,60.55,1008.17,20.81,no
177.27,5000.0,31.67,60.59,1008.15,20.83,no
177.86,5000.0,31.68,60.56,1008.16,20.83,no
179.04,5000.0,31.68,60.54,1008.14,20.83,no
178.45,5000.0,31.69,60.54,1008.12,20.8,no
174.92,5000.0,31.69,60.54,1008.15,20.8,no
177.27,5000.0,31.69,60.53,1008.15,20.79,no
176.09,5000.0,31.69,60.54,1008.18,20.78,no
179.04,5000.0,31.69,60.55,1008.15,20.8,no
176.09,5000.0,31.69,60.57,1008.12,20.79,no
177.86,5000.0,31.68,60.58,1008.14,20.8,no
180.82,5000.0,31.68,60.59,1008.13,20.79,no
179.04,5000.0,31.68,60.6,1008.13,20.79,no
179.04,5000.0,31.69,60.59,1008.14,20.79,no
174.34,5000.0,31.69,60.57,1008.15,20.81,no
177.27,5000.0,31.7,60.5,1008.15,20.82,no
179.04,5000.0,31.7,60.45,1008.12,20.81,no
179.04,5000.0,31.7,60.46,1008.14,20.79,no
180.22,5000.0,31.7,60.42,1008.16,20.81,no
181.41,5000.0,31.69,60.45,1008.13,20.81,no
178.45,5000.0,31.69,60.45,1008.13,20.8,no
181.41,5000.0,31.69,60.4,1008.12,20.82,no
170.27,5000.0,31.69,60.39,1008.13,20.82,no
169.12,5000.0,31.68,60.42,1008.12,20.8,no
170.27,5000.0,31.67,60.42,1008.1,20.78,no
169.7,5000.0,31.68,60.42,1008.13,20.77,no
170.85,5000.0,31.69,60.45,1008.14,20.78,no
169.7,5000.0,31.67,60.47,1008.12,20.82,no
169.7,5000.0,31.68,60.47,1008.14,20.8,no
170.85,5000.0,31.68,60.48,1008.12,20.81,no
170.85,5000.0,31.67,60.47,1008.13,20.8,no
170.27,5000.0,31.67,60.47,1008.12,20.78,no
169.7,5000.0,31.67,60.48,1008.11,20.78,no
169.7,5000.0,31.67,60.46,1008.1,20.79,no
172.01,5000.0,31.68,60.46,1008.09,20.8,no
172.59,5000.0,31.68,60.47,1008.13,20.82,no
173.17,5000.0,31.68,60.48,1008.1,20.82,no
170.85,5000.0,31.69,60.47,1008.08,20.78,no
170.27,5000.0,31.68,60.47,1008.06,20.81,no
170.27,5000.0,31.68,60.48,1008.1,20.8,no
170.85,5000.0,31.68,60.45,1008.09,20.81,no
170.85,5000.0,31.68,60.47,1008.08,20.84,no
169.7,5000.0,31.67,60.48,1008.09,20.84,no
170.85,5000.0,31.67,60.46,1008.06,20.86,no
169.12,5000.0,31.67,60.49,1008.08,20.86,no
169.12,5000.0,31.68,60.48,1008.11,20.85,no
170.27,5000.0,31.69,60.46,1008.11,20.86,no
169.12,5000.0,31.69,60.45,1008.07,20.9,no
170.85,5000.0,31.69,60.45,1008.09,20.88,no
170.27,5000.0,31.69,60.46,1008.1,20.89,no
170.27,5000.0,31.69,60.44,1008.08,20.88,no
167.4,5000.0,31.69,60.44,1008.11,20.87,no
168.55,5000.0,31.7,60.42,1008.08,20.86,no
167.4,5000.0,31.69,60.42,1008.09,20.85,no
168.55,5000.0,31.69,60.46,1008.11,20.86,no
167.4,5000.0,31.68,60.47,1008.1,20.86,no
165.69,5000.0,31.69,60.44,1008.09,20.84,no
167.97,5000.0,31.69,60.41,1008.06,20.84,no
167.97,5000.0,31.7,60.39,1008.08,20.83,no
167.97,5000.0,31.7,60.39,1008.09,20.85,no
167.4,5000.0,31.69,60.4,1008.09,20.87,no
167.97,5000.0,31.69,60.4,1008.06,20.86,no
167.4,5000.0,31.69,60.38,1008.08,20.84,no
168.55,5000.0,31.7,60.37,1008.09,20.87,no
170.27,5000.0,31.7,60.38,1008.09,20.88,no
167.4,5000.0,31.7,60.37,1008.1,20.88,no
167.97,5000.0,31.7,60.35,1008.07,20.88,no
167.4,5000.0,31.71,60.32,1008.12,20.86,no
167.97,5000.0,31.7,60.33,1008.05,20.86,no
167.4,5000.0,31.7,60.34,1008.08,20.8,no
167.4,5000.0,31.7,60.33,1008.05,20.76,no
168.55,5000.0,31.7,60.32,1008.08,20.75,no
166.83,5000.0,31.69,60.29,1008.1,20.81,no
166.83,5000.0,31.7,60.28,1008.09,20.79,no
166.26,5000.0,31.7,60.28,1008.07,20.78,no
180.82,5000.0,31.71,60.26,1008.07,20.76,no
179.63,5000.0,31.71,60.29,1008.07,20.76,no
177.86,5000.0,31.7,60.26,1008.08,20.76,no
179.63,5000.0,31.71,60.29,1008.09,20.79,no
180.82,5000.0,31.71,60.29,1008.07,20.82,no
180.22,5000.0,31.7,60.28,1008.09,20.85,no
181.41,5000.0,31.69,60.31,1008.09,20.86,no
181.41,5000.0,31.7,60.3,1008.09,20.83,no
182.61,5000.0,31.71,60.3,1008.06,20.83,no
182.01,5000.0,31.71,60.29,1008.06,20.82,no
179.63,5000.0,31.71,60.29,1008.06,20.84,no
182.01,5000.0,31.72,60.29,1008.09,20.84,no
181.41,5000.0,31.71,60.29,1008.07,20.86,no
180.82,5000.0,31.7,60.32,1008.06,20.87,no
182.01,5000.0,31.7,60.32,1008.03,20.88,no
182.61,5000.0,31.71,60.31,1008.06,20.89,no
182.61,5000.0,31.7,60.32,1008.05,20.9,no
183.21,5000.0,31.71,60.3,1008.06,20.89,no
182.01,5000.0,31.71,60.31,1008.07,20.9,no
183.21,5000.0,31.71,60.29,1008.05,20.91,no
182.01,5000.0,31.71,60.18,1008.07,20.87,no
181.41,5000.0,31.72,60.13,1008.06,20.88,no
182.61,5000.0,31.72,60.17,1008.05,20.87,no
180.82,5000.0,31.73,60.16,1008.06,20.83,no
180.82,5000.0,31.73,60.15,1008.02,20.83,no
179.63,5000.0,31.72,60.16,1008.05,20.82,no
179.63,5000.0,31.73,60.19,1008.04,20.82,no
179.63,5000.0,31.73,60.19,1008.05,20.82,no
177.27,5000.0,31.73,60.17,1008.04,20.81,no
179.04,5000.0,31.74,60.12,1008.06,20.8,no
180.22,5000.0,31.74,60.16,1008.06,20.83,no
183.21,5000.0,31.75,60.11,1008.04,20.83,no
181.41,5000.0,31.74,60.14,1008.02,20.82,no
182.01,5000.0,31.74,60.13,1008.04,20.85,no
178.45,5000.0,31.74,60.15,1008.05,20.84,no
180.82,5000.0,31.74,60.16,1008.06,20.83,no
180.22,5000.0,31.73,60.18,1008.04,20.8,no
180.22,5000.0,31.72,60.19,1008.03,20.8,no
180.82,5000.0,31.73,60.15,1008.03,20.8,no
180.82,5000.0,31.72,60.17,1008.04,20.79,no
182.01,5000.0,31.72,60.2,1008.04,20.78,no
182.01,5000.0,31.72,60.19,1008.06,20.79,no
182.61,5000.0,31.71,60.2,1008.07,20.77,no
183.21,5000.0,31.72,60.19,1008.05,20.78,no
182.01,5000.0,31.72,60.17,1008.06,20.78,no
181.41,5000.0,31.73,60.17,1008.03,20.78,no
182.01,5000.0,31.73,60.18,1008.02,20.81,no
192.92,5000.0,31.73,60.11,1008.01,20.81,no
192.3,5000.0,31.74,60.0,1008.03,20.79,no
192.3,5000.0,31.74,59.98,1008.05,20.81,no
193.53,5000.0,31.74,60.05,1008.05,20.81,no
192.3,5000.0,31.74,60.04,1008.02,20.8,no
192.3,5000.0,31.75,60.04,1008.03,20.86,no
191.69,5000.0,31.75,60.04,1008.04,20.83,no
192.92,5000.0,31.75,60.04,1008.0,20.84,no
191.69,5000.0,31.75,60.04,1008.04,20.86,no
191.69,5000.0,31.75,60.04,1008.03,20.86,no
192.3,5000.0,31.75,60.03,1008.05,20.84,no
189.86,5000.0,31.76,60.01,1008.06,20.84,no
189.86,5000.0,31.76,60.01,1008.02,20.83,no
199.12,5000.0,31.76,60.0,1008.02,20.84,no
143.71,5000.0,31.76,60.03,1008.01,20.83,no
156.16,5000.0,31.76,60.03,1008.01,20.8,no
158.37,5000.0,31.76,60.05,1008.01,20.81,no
160.61,5000.0,31.76,60.07,1008.02,20.83,no
161.17,5000.0,31.75,60.08,1008.02,20.83,no
160.05,5000.0,31.75,60.09,1008.01,20.81,no
160.61,5000.0,31.76,60.08,1008.03,20.83,no
160.05,5000.0,31.75,60.11,1007.99,20.86,no
161.17,5000.0,31.75,60.13,1008.0,20.88,no
161.73,5000.0,31.75,60.12,1007.96,20.9,no
161.17,5000.0,31.76,60.23,1007.99,20.91,no
161.17,5000.0,31.76,60.2,1008.01,20.93,no
161.17,5000.0,31.76,60.18,1008.02,20.95,no
160.61,5000.0,31.77,60.09,1008.0,20.93,no
161.17,5000.0,31.76,60.09,1008.01,20.92,no
161.73,5000.0,31.77,60.09,1008.03,20.93,no
161.73,5000.0,31.76,60.06,1008.01,20.92,no
161.73,5000.0,31.76,60.08,1008.0,20.91,no
161.73,5000.0,31.77,60.09,1008.01,20.91,no
161.17,5000.0,31.76,60.1,1008.01,20.88,no
162.29,5000.0,31.77,60.1,1008.03,20.87,no
161.17,5000.0,31.77,60.12,1008.0,20.87,no
161.17,5000.0,31.78,60.1,1008.01,20.84,no
160.61,5000.0,31.78,60.13,1008.01,20.84,no
161.73,5000.0,31.79,60.14,1008.0,20.84,no
161.73,5000.0,31.8,60.2,1008.02,20.83,no
155.6,5000.0,31.8,60.11,1008.03,20.83,no
157.82,5000.0,31.81,60.16,1008.01,20.83,no
158.37,5000.0,31.81,60.14,1008.05,20.79,no
158.93,5000.0,31.8,60.14,1008.02,20.8,no
157.82,5000.0,31.82,60.16,1008.01,20.8,no
97.15,5000.0,31.71,60.52,1008.02,20.78,no
95.84,5000.0,31.72,60.45,1007.97,20.89,no
92.79,5000.0,31.74,60.41,1008.0,20.81,no
91.51,5000.0,31.74,60.4,1007.95,20.84,no
89.37,5000.0,31.75,60.37,1007.99,20.82,no
87.27,5000.0,31.76,60.3,1007.97,20.84,no
86.43,5000.0,31.76,60.27,1007.98,20.86,no
85.18,5000.0,31.77,60.22,1008.0,20.86,no
83.12,5000.0,31.78,60.16,1008.0,20.87,no
82.71,5000.0,31.78,60.15,1007.99,20.88,no
82.3,5000.0,31.79,60.11,1007.98,20.88,no
81.49,5000.0,31.8,60.07,1007.98,20.87,no
80.27,5000.0,31.79,60.07,1007.96,20.87,no
79.06,5000.0,31.8,60.01,1007.99,20.85,no
78.26,5000.0,31.8,60.0,1007.96,20.86,no
77.86,5000.0,31.8,59.99,1007.95,20.84,no
77.47,5000.0,31.8,59.94,1007.94,20.86,no
77.07,5000.0,31.8,59.95,1007.93,20.86,no
76.67,5000.0,31.81,59.93,1007.94,20.87,no
76.28,5000.0,31.81,59.91,1007.92,20.85,no
75.49,5000.0,31.81,59.9,1007.91,20.86,no
75.1,5000.0,31.82,59.9,1007.94,20.85,no
73.15,5000.0,31.83,59.86,1007.94,20.88,no
74.31,5000.0,31.84,59.85,1007.91,20.9,no
73.54,5000.0,31.83,59.84,1007.93,20.86,no
73.15,5000.0,31.84,59.82,1007.91,20.88,no
72.37,5000.0,31.84,59.79,1007.92,20.86,no
72.76,5000.0,31.84,59.77,1007.89,20.85,no
71.99,5000.0,31.84,59.75,1007.91,20.84,no
71.61,5000.0,31.85,59.74,1007.89,20.87,no
71.22,5000.0,31.85,59.74,1007.91,20.87,no
70.84,5000.0,31.85,59.72,1007.9,20.87,no
70.84,5000.0,31.86,59.76,1007.92,20.87,no
70.46,5000.0,31.87,59.81,1007.9,20.86,no
70.08,5000.0,31.87,59.69,1007.91,20.9,no
70.46,5000.0,31.88,59.76,1007.88,20.9,no
70.46,5000.0,31.88,59.69,1007.89,20.89,no
70.08,5000.0,31.89,59.74,1007.9,20.9,no
70.08,5000.0,31.89,59.62,1007.88,20.89,no
69.32,5000.0,31.89,59.6,1007.9,20.88,no
68.94,5000.0,31.89,59.58,1007.93,20.88,no
68.94,5000.0,31.88,59.56,1007.92,20.87,no
68.94,5000.0,31.89,59.55,1007.94,20.89,no
68.56,5000.0,31.88,59.51,1007.92,20.88,no
67.81,5000.0,31.88,59.53,1007.86,20.88,no
67.44,5000.0,31.89,59.52,1007.9,20.87,no
67.81,5000.0,31.88,59.51,1007.92,20.86,no
67.06,5000.0,31.87,59.51,1007.85,20.86,no
67.81,5000.0,31.88,59.49,1007.9,20.85,no
67.81,5000.0,31.87,59.48,1007.91,20.84,no
66.69,5000.0,31.87,59.47,1007.93,20.85,no
67.44,5000.0,31.88,59.45,1007.96,20.85,no
66.69,5000.0,31.88,59.43,1007.94,20.85,no
67.06,5000.0,31.88,59.45,1007.91,20.85,no
66.32,5000.0,31.88,59.45,1007.9,20.87,no
66.69,5000.0,31.89,59.46,1007.92,20.86,no
66.69,5000.0,31.9,59.42,1007.92,20.89,no
65.95,5000.0,31.9,59.43,1007.94,20.89,no
66.32,5000.0,31.9,59.41,1007.91,20.88,no
66.32,5000.0,31.91,59.4,1007.92,20.88,no
66.69,5000.0,31.91,59.38,1007.91,20.87,no
65.95,4596.84,31.91,59.34,1007.9,20.86,no
62.29,4433.02,31.92,59.35,1007.91,20.84,no
74.71,5000.0,31.94,59.55,1007.96,20.83,no
107.52,5000.0,31.95,59.58,1007.9,20.82,no
132.27,5000.0,31.97,60.11,1007.89,20.82,no
213.12,5000.0,31.99,60.65,1007.9,20.82,CARBON MONOXIDE DANGER
219.66,5000.0,32.01,60.96,1007.88,20.82,CARBON MONOXIDE DANGER
248.95,5000.0,32.02,61.17,1007.9,20.84,CARBON MONOXIDE DANGER
307.27,5000.0,32.05,61.41,1007.91,20.84,CARBON MONOXIDE DANGER
382.52,5000.0,32.06,61.74,1007.89,20.83,CARBON MONOXIDE DANGER
481.2,5000.0,32.07,62.17,1007.89,20.84,CARBON MONOXIDE DANGER
537.06,5000.0,32.09,62.6,1007.92,20.85,CARBON MONOXIDE DANGER
626.06,5000.0,32.11,62.9,1007.89,20.86,CARBON MONOXIDE DANGER
731.3,5000.0,32.14,63.02,1007.91,20.83,CARBON MONOXIDE DANGER
807.94,5000.0,32.16,63.33,1007.91,20.82,CARBON MONOXIDE DANGER
810.88,5000.0,32.19,62.99,1007.91,20.82,CARBON MONOXIDE DANGER
778.92,5000.0,32.24,64.13,1007.92,20.8,CARBON MONOXIDE DANGER
668.87,5000.0,32.33,65.21,1007.91,20.76,CARBON MONOXIDE DANGER
610.19,5000.0,32.35,64.3,1007.91,20.7,CARBON MONOXIDE DANGER
557.33,5000.0,32.37,64.49,1007.91,20.68,CARBON MONOXIDE DANGER
505.42,5000.0,32.41,64.85,1007.9,20.66,CARBON MONOXIDE DANGER
471.92,5000.0,32.43,64.58,1007.89,20.62,CARBON MONOXIDE DANGER
450.72,5000.0,32.5,64.52,1007.87,20.59,CARBON MONOXIDE DANGER
439.85,5000.0,32.51,63.53,1007.9,20.55,CARBON MONOXIDE DANGER
442.8,5000.0,32.5,62.92,1007.89,20.53,CARBON MONOXIDE DANGER
411.99,5000.0,32.5,62.7,1007.91,20.49,CARBON MONOXIDE DANGER
390.67,5000.0,32.5,62.81,1007.9,20.5,CARBON MONOXIDE DANGER
390.67,5000.0,32.49,62.76,1007.91,20.52,CARBON MONOXIDE DANGER
405.43,5000.0,32.49,62.57,1007.9,20.59,CARBON MONOXIDE DANGER
390.67,5000.0,32.46,61.14,1007.89,20.61,CARBON MONOXIDE DANGER
373.58,5000.0,32.47,61.5,1007.93,20.62,CARBON MONOXIDE DANGER
366.52,5000.0,32.46,61.63,1007.91,20.64,CARBON MONOXIDE DANGER
363.89,5000.0,32.46,61.72,1007.87,20.66,CARBON MONOXIDE DANGER
356.94,5000.0,32.46,61.24,1007.9,20.71,CARBON MONOXIDE DANGER
351.77,5000.0,32.46,61.47,1007.9,20.74,CARBON MONOXIDE DANGER
337.39,5000.0,32.46,61.45,1007.9,20.77,CARBON MONOXIDE DANGER
333.22,5000.0,32.46,61.21,1007.9,20.74,CARBON MONOXIDE DANGER
350.92,5000.0,32.46,61.34,1007.9,20.7,CARBON MONOXIDE DANGER
360.4,5000.0,32.48,61.51,1007.88,20.69,CARBON MONOXIDE DANGER
360.4,5000.0,32.48,61.35,1007.9,20.65,CARBON MONOXIDE DANGER
360.4,5000.0,32.48,61.42,1007.91,20.66,CARBON MONOXIDE DANGER
352.63,5000.0,32.49,61.32,1007.88,20.65,CARBON MONOXIDE DANGER
346.66,5000.0,32.49,61.41,1007.89,20.64,CARBON MONOXIDE DANGER
368.27,5000.0,32.5,61.54,1007.89,20.63,CARBON MONOXIDE DANGER
346.66,5000.0,32.51,61.72,1007.89,20.61,CARBON MONOXIDE DANGER
347.51,5000.0,32.51,61.05,1007.9,20.62,CARBON MONOXIDE DANGER
344.96,5000.0,32.51,60.61,1007.87,20.65,CARBON MONOXIDE DANGER
300.19,5000.0,32.52,60.71,1007.91,20.7,CARBON MONOXIDE DANGER
316.06,5000.0,32.52,60.88,1007.91,20.66,CARBON MONOXIDE DANGER
339.06,5000.0,32.53,61.0,1007.91,20.68,CARBON MONOXIDE DANGER
363.02,5000.0,32.54,61.09,1007.89,20.66,CARBON MONOXIDE DANGER
387.04,5000.0,32.54,61.18,1007.91,20.66,CARBON MONOXIDE DANGER
524.92,5000.0,32.54,61.24,1007.91,20.69,CARBON MONOXIDE DANGER
465.8,5000.0,32.54,61.32,1007.9,20.68,CARBON MONOXIDE DANGER
556.19,5000.0,32.55,61.34,1007.92,20.7,CARBON MONOXIDE DANGER
680.53,5000.0,32.56,61.37,1007.89,20.66,CARBON MONOXIDE DANGER
763.28,5000.0,32.56,61.42,1007.91,20.66,CARBON MONOXIDE DANGER
821.24,5000.0,32.57,61.48,1007.9,20.67,CARBON MONOXIDE DANGER
865.2,5000.0,32.58,61.52,1007.9,20.66,CARBON MONOXIDE DANGER
899.66,5000.0,32.58,61.54,1007.9,20.67,CARBON MONOXIDE DANGER
961.57,5000.0,32.58,61.56,1007.87,20.67,CARBON MONOXIDE DANGER
1014.39,5000.0,32.59,61.56,1007.89,20.66,CARBON MONOXIDE DANGER
1040.72,5000.0,32.59,61.56,1007.89,20.63,CARBON MONOXIDE DANGER
1076.63,5000.0,32.6,61.53,1007.89,20.66,CARBON MONOXIDE DANGER
1126.62,5000.0,32.6,61.53,1007.88,20.64,CARBON MONOXIDE DANGER
1190.16,5000.0,32.62,61.52,1007.88,20.66,CARBON MONOXIDE DANGER
1244.21,5000.0,32.62,61.5,1007.89,20.63,CARBON MONOXIDE DANGER
1289.69,5000.0,32.63,61.47,1007.9,20.61,CARBON MONOXIDE DANGER
1356.03,5000.0,32.64,61.82,1007.88,20.65,CARBON MONOXIDE DANGER
1400.28,5000.0,32.65,61.97,1007.9,20.63,CARBON MONOXIDE DANGER
1438.82,5000.0,32.66,62.15,1007.87,20.65,CARBON MONOXIDE DANGER
1461.9,5000.0,32.67,62.17,1007.83,20.66,CARBON MONOXIDE DANGER
1499.47,5000.0,32.68,62.08,1007.86,20.65,CARBON MONOXIDE DANGER
1572.08,5000.0,32.68,62.01,1007.86,20.59,CARBON MONOXIDE DANGER
1624.65,5000.0,32.69,61.96,1007.89,20.58,CARBON MONOXIDE DANGER
1670.89,5000.0,32.69,61.91,1007.87,20.55,CARBON MONOXIDE DANGER
1697.07,5000.0,32.7,61.86,1007.86,20.57,CARBON MONOXIDE DANGER
1718.26,5000.0,32.71,61.83,1007.84,20.55,CARBON MONOXIDE DANGER
1745.07,5000.0,32.71,61.79,1007.85,20.52,CARBON MONOXIDE DANGER
1758.62,5000.0,32.72,61.76,1007.85,20.53,CARBON MONOXIDE DANGER
1783.22,5000.0,32.72,61.77,1007.87,20.5,CARBON MONOXIDE DANGER
1810.91,5000.0,32.73,61.73,1007.85,20.5,CARBON MONOXIDE DANGER
1830.52,5000.0,32.74,61.7,1007.84,20.5,CARBON MONOXIDE DANGER
1844.63,5000.0,32.74,61.69,1007.85,20.54,CARBON MONOXIDE DANGER
1858.85,5000.0,32.75,61.7,1007.82,20.59,CARBON MONOXIDE DANGER
1873.16,5000.0,32.75,61.69,1007.83,20.6,CARBON MONOXIDE DANGER
1890.45,5000.0,32.76,61.69,1007.86,20.62,CARBON MONOXIDE DANGER
1916.67,5000.0,32.77,61.69,1007.83,20.66,CARBON MONOXIDE DANGER
1919.6,5000.0,32.78,61.69,1007.83,20.69,CARBON MONOXIDE DANGER
1931.37,5000.0,32.79,61.71,1007.84,20.7,CARBON MONOXIDE DANGER
2000.0,5000.0,32.79,61.71,1007.88,20.69,CARBON MONOXIDE DANGER
1997.25,5000.0,32.8,61.71,1007.9,20.72,CARBON MONOXIDE DANGER
2000.0,5000.0,32.81,61.73,1007.9,20.72,CARBON MONOXIDE DANGER
2000.0,5000.0,32.82,61.77,1007.87,20.72,CARBON MONOXIDE DANGER
2000.0,5000.0,32.83,61.79,1007.9,20.68,CARBON MONOXIDE DANGER
2000.0,5000.0,32.83,61.8,1007.88,20.66,CARBON MONOXIDE DANGER
2000.0,5000.0,32.83,61.81,1007.87,20.64,CARBON MONOXIDE DANGER
2000.0,5000.0,32.85,61.81,1007.87,20.58,CARBON MONOXIDE DANGER
2000.0,5000.0,32.85,61.82,1007.88,20.56,CARBON MONOXIDE DANGER
2000.0,5000.0,32.86,61.85,1007.88,20.53,CARBON MONOXIDE DANGER
2000.0,5000.0,32.86,61.88,1007.87,20.55,CARBON MONOXIDE DANGER
2000.0,5000.0,32.87,61.96,1007.87,20.52,CARBON MONOXIDE DANGER
2000.0,5000.0,32.88,61.99,1007.88,20.52,CARBON MONOXIDE DANGER
2000.0,5000.0,32.89,62.03,1007.9,20.5,CARBON MONOXIDE DANGER
2000.0,5000.0,32.9,62.07,1007.89,20.49,CARBON MONOXIDE DANGER
2000.0,5000.0,32.91,62.09,1007.87,20.5,CARBON MONOXIDE DANGER
2000.0,5000.0,32.92,62.07,1007.87,20.5,CARBON MONOXIDE DANGER
2000.0,5000.0,32.92,62.07,1007.87,20.5,CARBON MONOXIDE DANGER
2000.0,5000.0,32.93,62.09,1007.86,20.49,CARBON MONOXIDE DANGER
2000.0,5000.0,32.94,62.06,1007.84,20.48,CARBON MONOXIDE DANGER
2000.0,5000.0,32.95,62.07,1007.83,20.47,CARBON MONOXIDE DANGER
2000.0,5000.0,32.95,62.11,1007.84,20.46,CARBON MONOXIDE DANGER
2000.0,5000.0,32.96,62.09,1007.87,20.45,CARBON MONOXIDE DANGER
2000.0,5000.0,32.96,62.03,1007.81,20.45,CARBON MONOXIDE DANGER
2000.0,5000.0,32.98,61.31,1007.86,20.47,CARBON MONOXIDE DANGER
2000.0,5000.0,32.97,60.3,1007.87,20.45,CARBON MONOXIDE DANGER
1961.07,5000.0,32.97,59.99,1007.87,20.45,CARBON MONOXIDE DANGER
1824.9,5000.0,32.98,60.31,1007.83,20.47,CARBON MONOXIDE DANGER
1761.34,5000.0,32.98,60.49,1007.85,20.48,CARBON MONOXIDE DANGER
1761.34,5000.0,32.98,60.58,1007.83,20.52,CARBON MONOXIDE DANGER
1734.31,5000.0,32.98,60.63,1007.85,20.55,CARBON MONOXIDE DANGER
1704.99,5000.0,32.99,60.74,1007.87,20.56,CARBON MONOXIDE DANGER
1689.18,5000.0,32.99,60.87,1007.87,20.59,CARBON MONOXIDE DANGER
1681.32,5000.0,33.0,60.94,1007.84,20.59,CARBON MONOXIDE DANGER
1487.64,5000.0,33.0,60.94,1007.86,20.6,CARBON MONOXIDE DANGER
1676.1,5000.0,33.01,60.23,1007.87,20.65,CARBON MONOXIDE DANGER
1386.88,5000.0,33.01,60.25,1007.82,20.66,CARBON MONOXIDE DANGER
1310.79,5000.0,33.01,60.13,1007.84,20.67,CARBON MONOXIDE DANGER
1089.42,5000.0,33.0,59.0,1007.84,20.7,CARBON MONOXIDE DANGER
